0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.5163432326233222,0.2769366640911246,0.8490134235014801,0.3502777866263732,0.9122839753426936,0.0018025442335328457,0.6986372698500527,0.9307597599318287,0.8043667378336307,0.051821397907667044,0.3478633113985239,0.5459584955532792,0.7364376546072388,0.9031258185833098,0.8341209528783364,0.22159359671159296,0.35482439778345976,0.4735089237337584,0.031742068603357154,0.1800703084133296
0.02143880729048617,0.6474968658921614,0.26011794365132357,0.5483488612089779,0.07066506923545135,0.39951064937514846,0.7923571953760032,0.4320667998220171,0.24487084617738486,0.19771103237695542,0.7771161685307478,0.20763481923509686,0.043659105633767195,0.10183742849617383,0.6470425728967537,0.3506772579575511,0.31646989916810164,0.21912352962547144,0.9976981353297807,0.26311850376857193
0.578431986939892,0.6377742862435105,0.3552305272148535,0.39446575496365277,0.8859267941933723,0.7376045035532703,0.2576933702361782,0.2259974639482576,0.5557167440578856,0.06033114741449208,0.5784373237132381,0.09582261406249326,0.9983713221830057,0.2803513199818638,0.8989502439406968,0.22051472459001753,0.9101157767548376,0.7617338155998767,0.6987274354653157,0.1931794216772772
0.2594013778463998,0.5098988925563552,0.02395637424484187,0.7025461504846631,0.8828317342752301,0.8640829274790353,0.966561490460571,0.9152106583601087,0.5751140906198315,0.2466996079030368,0.15671653990673373,0.18252098167051822,0.5158425623614523,0.9628483828576591,0.47609300409739874,0.7068688023775993,0.8893860430899332,0.8899796022883789,0.4024033277599418,0.7706610480828747
0.7896429744950832,0.15986953255574488,0.67786919660743,0.2831673626149659,0.9631893196500454,0.9394218608048496,0.22549045827673353,0.5443861569703967,0.9222591497036946,0.5129153294115754,0.42714541419791363,0.4265447206845633,0.3251806841269357,0.5138324034117794,0.06879178701533473,0.9228849121384666,0.5397029599782034,0.47073739119613356,0.3222757752327512,0.5175257707764332
0.21910328038608384,0.4910783125334972,0.32920021548089906,0.9017965095993699,0.7577299832187017,0.9134551797344714,0.7179891538996424,0.7158538866680662,0.7108080479774992,0.83609003273413,0.9697820967937241,0.799075080321735,0.2678786058632159,0.2546416529935682,0.6267017652876117,0.15647830205795743,0.13698479831299126,0.686027064874576,0.39448209803182555,0.016451193803325825
0.9975866552829696,0.25921963467163567,0.6828032225844197,0.6171643886415714,0.4970510353203168,0.4971439203196859,0.5352310175584596,0.35364758238730853,0.060095308385604285,0.7642941494474884,0.11465927778870577,0.9026739768019139,0.1512405219300751,0.2776691937079271,0.17935932071739746,0.39794883931807545,0.3322167542118627,0.6541145325148359,0.6762981130537148,0.33919814263947834
0.7690961077954853,0.723542746171135,0.07699847738171306,0.15524716023117913,0.6516259513122404,0.8728065501216365,0.11623221641926207,0.8708121559240617,0.4375563333976139,0.9138116750602957,0.7553411270013524,0.9416449930965554,0.9546312899252898,0.7915760035721848,0.3131512444530502,0.9152419306754304,0.39440850478042544,0.5874583039971836,0.9950716709726861,0.5506022015588435
0.7102920444220119,0.5539780804662818,0.20022149760932728,0.026096909746505692,0.23215380408373454,0.20868194049332023,0.3657781038139024,0.647696757663514,0.7365481675381608,0.5887158080777619,0.28424748342312944,0.14737039219867276,0.519287238205932,0.7480296026697312,0.6536714328477652,0.8861234639059472,0.8075484881856697,0.09396554910996158,0.5461707613203937,0.6229206516442313
0.20382512512625972,0.26901350158707815,0.45478879072263556,0.3410506952774939,0.6449887945085278,0.024292210881396586,0.8214865446924857,0.16260771469953483,0.27941408410859125,0.44643042024698476,0.12355773902529715,0.2377734188299312,0.161985886362783,0.6773297362918255,0.20067493418509874,1.2832887316413846e-05,0.3355863292700192,0.9546051442683805,0.6656139318234178,0.3980717207794843
0.05171913423272711,0.7926829077892431,0.7621516626595652,0.6159186526879435,0.14322008913664874,0.38087874175288405,0.1496802284110994,0.3053323693795471,0.4398695978106104,0.03145204950091984,0.5352714577247413,0.24212525388348238,0.37586982945518965,0.7887906828508026,0.08071793564011978,0.6034713397134089,0.18022550974397478,0.378656838059773,0.525212186589108,0.3971945559402533
0.22029751337317882,0.022757970836873895,0.7338347090606477,0.4608885279902539,0.31115652219999723,0.6558418643247619,0.5295549669993913,0.3998975135172964,0.5143652318666224,0.09318712804057394,0.915555802204115,0.6260666021852777,0.22612192173460233,0.9614708898555849,0.09793983870978473,0.1430644974853239,0.6378749717757015,0.8319744876075257,0.298188958380033,0.4323954869099318
0.36463137864565154,0.18747826455008165,0.7701220699809286,0.7434789633598455,0.02061507295834686,0.051659303378719046,0.20931023283775263,0.8184484616356466,0.9876216809990385,0.8544026509966733,0.4551738721257713,0.2321382511042126,0.6683484693044599,0.8731733905522597,0.5861016581696974,0.9370074237977329,0.2333647246512045,0.7281229760435007,0.7149950879040936,0.7600307086869111
0.45725196094385934,0.7279890370298975,0.24267081450387873,0.7065135271491116,0.2676713183283197,0.46434855971862365,0.18042279210859435,0.7098521182998325,0.25023330703515545,0.0714023463169503,0.011124409405854737,0.9194898872871577,0.3591931409840169,0.9127289617989299,0.9590418346664075,0.0019401526709933333,0.6476488715347083,0.025310561036396728,0.761813038779761,0.7210748118121709
0.8312720225460671,0.84867015125025,0.06362137311047489,0.24675320156958647,0.5527767159659962,0.0750434676434838,0.00043826573139916196,0.2921136373334078,0.040157409878341155,0.5279634870596327,0.9640484599216353,0.6030264032784237,0.39467733483881684,0.3570105103239426,0.558786249259658,0.798707725061991,0.5216172633578767,0.818608443830048,0.6010493766237563,0.19357226255842674
0.308695383435566,0.5873223711162415,0.22614776713598006,0.720044092877119,0.49325524152549594,0.018610499106828993,0.8069823102368482,0.5806492034471001,0.6881663855334211,0.6960240043338346,0.4075483377862945,0.6413336395811733,0.6482890084862574,0.6567221365863126,0.6373476797118025,0.2668632025848261,0.13756597067929788,0.04628683901308228,0.531007361554231,0.7489292752493973
0.4555930375911562,0.8136508308923452,0.4945682128777973,0.7002515829848107,0.9967807647530985,0.620593042171382,0.8020030171480459,0.17499074433369233,0.7105976464013748,0.22806878455642343,0.8114675790375805,0.8768138088562162,0.3792122022537392,0.29418000813710543,0.9871980468485417,0.47888678330916423,0.04919833893453507,0.00497629286764234,0.5346606669624948,0.22508210215383184
0.8203792028741795,0.18893129407820597,0.5107849955427719,0.747048703961753,0.07466311071803466,0.2738049278132937,0.0019775584062008914,0.32751765139709244,0.0949378236736923,0.8288269503777368,0.8871253917963945,0.8667420791032027,0.37885605237580644,0.0036549755615229943,0.3989126366037091,0.8404078921520527,0.9300493797660299,0.08674519420045701,0.8514371801709244,0.5786510689562241
