0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2553968900700069,0.3097953177470892,0.9846328588455968,0.0595546772242803,0.32778155126644304,0.8662783053110832,0.06414676860185499,0.2636475656975556,0.5916353125384516,0.6484697867310867,0.7600435803447592,0.23746746665961188,0.4525647955863162,0.42347558984708233,0.8596304233140146,0.6038643929676418,0.7111958403413398,0.389332092870442,0.2877941868672795,0.6709646758110053
0.542085617933236,0.877653760825381,0.047732846939143286,0.7273546174261117,0.46983954125497984,0.26790480135625994,0.7356114647123542,0.8746000072382227,0.1923108008817462,0.5833307465631373,0.6604180749690978,0.9845418233803332,0.2721012779916902,0.6918233720135599,0.7822252895154158,0.3969489059885435,0.978130322102428,0.427296141598776,0.05432803467977145,0.0972009690049465
0.8622325256721651,0.050992609826873994,0.634151701658968,0.711746502473332,0.12971288265810513,0.01691411330426703,0.9361460831613152,0.4954936170501919,0.3134732948750168,0.5350243652350577,0.4174427366442635,0.7692118975167884,0.9039211153931378,0.6930790866661561,0.35901034575748797,0.253662520458225,0.7500777080185478,0.6224319413025514,0.8031897795076607,0.6594440151687956
0.6750199590608164,0.8520173710362794,0.3659873944404181,0.6285403724771214,0.6191458194429715,0.34610317232100335,0.3033198286623561,0.027617147758810953,0.9905843907216078,0.5254706944406141,0.3385486278214158,0.03435414419491642,0.5328005047972163,0.2588327812014664,0.8048720178054899,0.24818718060954134,0.8195065992799302,0.01951608818587438,0.7437564777347021,0.8089767826527419
0.904162748453361,0.18024829219204982,0.010874534724797534,0.09506319198633445,0.9281471604002381,0.24893801275704458,0.018947965239473577,0.2207290693883314,0.8632744034532185,0.6042566915511929,0.06133658277657374,0.5053399937753001,0.9581232676332938,0.9702839603778529,0.48916459897272063,0.28087136475006697,0.09740157398603164,0.30015393481139346,0.2691239437341882,0.7675438493819038
0.2599502031476906,0.002024151383100833,0.07388918774141963,0.8251427637798289,0.46054841550567677,0.9538064030475991,0.4368518903050858,0.539210203784944,0.44323177561533306,0.032895411449587984,0.09108918428890073,0.006672870081212479,0.9648426765776561,0.4164340634377116,0.318039547832361,0.9667358049112831,0.7122424824710871,0.5590215453914722,0.44605163723942765,0.6842421349772508
0.9218318143146315,0.2771676200099505,0.8112138503798829,0.2282426214865972,0.9712869088900749,0.8699688468623917,0.7297680757159986,0.7474795602141451,0.04293915307897697,0.9048787287883961,0.928292311730272,0.342095874195594,0.6294232993535575,0.07145835120908238,0.6915408478245436,0.8680678403144414,0.39365081745727115,0.24225115796374247,0.18000599289270247,0.20112802928976312
0.9339318090086338,0.17579755818364348,0.5995195642484653,0.21375683749818866,0.09004516355034883,0.5616405345951693,0.6637508625367796,0.9669965132874072,0.7067639756771998,0.5826351672747344,0.407798185757172,0.6013643916655123,0.19736753723417635,0.05434457003926956,0.18888149499269796,0.6320916276503121,0.9773191781018642,0.05448595158826591,0.8277033923384834,0.2172805154561878
0.19106935203209374,0.7992524978542633,0.2580365835605903,0.5284970723191416,0.632408178454655,0.7573638734438838,0.37470491975224424,0.489497009112844,0.9615861206143607,0.35083989146477346,0.36407139222860363,0.34851251694364316,0.18063589587846376,0.9650924828001927,0.9805035020101194,0.3639044748462069,0.46933279058942917,0.5465762072373304,0.6085613419721924,0.7402673574930969
0.397916837787544,0.5214394576529072,0.7453892413243157,0.05595478681497159,0.9181886771701889,0.06606693920558977,0.328575647548526,0.8006938966790001,0.5395178196367117,0.5885772930602259,0.27992766467752833,0.3546435602925026,0.5581754403076858,0.2045877770675344,0.1433439468357453,0.1185423166469695,0.30351857492338846,0.8232673232278018,0.9928602934496558,0.23974158766166928
0.3135951180235878,0.7999391611645179,0.36575243444689487,0.35161947721193343,0.9292323051493933,0.4255106922985028,0.8738475925232673,0.2720012075709274,0.103472507073732,0.19432367582610413,0.032852680582594135,0.4205738093147459,0.22650368701439152,0.8460543491304775,0.870416522880941,0.4283742367020554,0.7816615302159278,0.3376079720142308,0.45646032065833153,0.5856878072035357
0.9399559332341553,0.1978460535884087,0.07092718512571045,0.8863061835095513,0.7274574029391693,0.39682591789750526,0.2955225838019395,0.7107494044443659,0.2976903763085742,0.1963794451073936,0.6376572397214585,0.049257220562652165,0.050121329989741704,0.6725453284890996,0.037238044528788115,0.48193338774184546,0.35034878708248945,0.3207210651236384,0.034164962406829175,0.9631444049688512
0.37819772576856914,0.7961241726486221,0.6978386245925585,0.9625855472745501,0.47549768218100386,0.4890352771636465,0.4733486677827971,0.6291172313631339,0.49867944708459283,0.3365232396795638,0.004645624718430792,0.46758251252063454,0.9074845014227173,0.7425425993667131,0.10380687958978871,0.17781771408232483,0.9645611168165967,0.8076740861389009,0.00363662156356596,0.4436488069358292
0.42029126211150436,0.7553314588828083,0.6239558818307154,0.4095511886988226,0.44779616717355186,0.8221849824865375,0.4284303899154228,0.7183228256517062,0.19507376560412046,0.2087014479683579,0.6204612339432904,0.6884036404799003,0.728893363920698,0.20873915038011914,0.08779456309851467,0.28377015881219103,0.45514384189157464,0.8088540015127652,0.14046472904762836,0.5772035851066454
0.3919488616760966,0.8851455192034244,0.6957381245486635,0.72054370218702,0.733743979217772,0.22072707955059467,0.7642474799183463,0.5191346123405615,0.7188798415401553,0.44926962036392826,0.37257382277039264,0.5385862783977581,0.19795367059330427,0.927458812992597,0.2816402785910802,0.8925281378864229,0.9400415160653066,0.3590019443812267,0.09916935226192103,0.4499231312332569
0.3145801677993947,0.25951637806535016,0.04052887917627511,0.8870379034718053,0.41403288238103314,0.31840319944375584,0.17830163752245765,0.3968352918784042,0.5972426010716098,0.6139838388915396,0.5000212613302027,0.9655667008643265,0.18346744117630637,0.8694529114115918,0.9900865249350767,0.16243428851940164,0.9097825744164529,0.045168376852502676,0.03707456856265724,0.9256572837026543
0.06482445339235364,0.04212816439670837,0.2738525666429609,0.58608902255727,0.4092640083951737,0.48166396557714825,0.5047156869510321,0.7964286271311709,0.744790459217528,0.20587492434387805,0.3324146958763001,0.22137016758473307,0.8843054671283641,0.0885650883260979,0.7211971029467399,0.28102830771459075,0.703811044406267,0.8762841080403292,0.19077514381098426,0.25208105305743456
0.4689411205682603,0.8720761390829787,0.05341737615822971,0.10565494212682973,0.4933278318014048,0.4270988529694047,0.7229840617669856,0.7591348346916734,0.5666436689881931,0.8283125263779382,0.35957019734050893,0.07523803014824496,0.6077765446019356,0.9805210033354813,0.6562465090689776,0.7144403856163472,0.13468058352602633,0.45509244469638693,0.6145580915117719,0.44464853677688726
0.8501080665204204,0.7801395697134348,0.013679729425843197,0.6258290279078008,0.28178826144721203,0.9521158873118744,0.666630367410037,0.024999797328616423,0.5200974163731691,0.015229463060878135,0.8788472863339294,0.06873863663936179,0.5548875684278718,0.16994750088375488,0.2879661378543341,0.8133090371133739,0.7271479664324569,0.7954982451989864,0.2564210562959119,0.47124362077174614
0.7997276694912187,0.7751547247848867,0.10422653249983453,0.3560172421645095,0.7075315857001749,0.6212161437753257,0.4989397574600599,0.04175146464975287,0.026111081624951342,0.7841369177231174,0.8457920767659874,0.2881129493261075,0.00559376399784095,0.9936925983190157,0.6134621950938701,0.8195099306340816,0.8664036046366078,0.62847653139954,0.008602097498383952,0.4078074801796468
